,director_name,duration,director_facebook_likes,actor_1_facebook_likes,gross,actor_1_name,movie_title,facenumber_in_poster,plot_keywords,language,content_rating,budget,title_year,imdb_score,movie_facebook_likes,genre
4497,Darren Stein,90.0,18.0,491.0,5494.0,Frances Bay,Sparkler,3.0,automobile association of america|cheating|psychic|reference to tom jones the singer|trailer park,English,R,,1997.0,5.6,17,Comedy
4498,A. Raven Cruz,97.0,0.0,639.0,,Scott Levy,The Helix... Loaded,2.0,cnn reporter|ellipsis in title|matrix|punctuation in title|secret agent,English,R,1000000.0,2005.0,1.9,128,Action
4499,Brian Trenchard-Smith,88.0,53.0,563.0,721.0,David Keith,In Her Line of Fire,2.0,camp|die hard scenario|female protagonist|island|vice president,English,R,1000000.0,2006.0,4.1,42,Action
4500,Frank Whaley,96.0,436.0,474.0,703.0,Lynn Cohen,The Jimmy Show,3.0,based on play|character name in title,English,R,1500000.0,2001.0,5.4,47,Comedy
4501,Amat Escalante,105.0,50.0,327.0,,Kenny Johnston,Heli,0.0,corrupt police|drug cartel|drugs|mexico|police,Spanish,Not Rated,1000000.0,2013.0,6.8,0,Crime
4502,Wajahat Rauf,,3.0,7.0,,Rasheed Naz,Karachi se Lahore,9.0,pakistan|road trip,Urdu,,1000000.0,2015.0,7.0,259,Comedy
4503,Katherine Brooks,76.0,57.0,442.0,,Ilene Graff,Loving Annabelle,0.0,older woman younger woman relationship|sex with student|teacher|teacher student relationship|title directed by female,English,Not Rated,1000000.0,2006.0,6.7,501,Drama
4504,David Cross,96.0,0.0,782.0,,Jason Ritter,Hits,1.0,courtroom|independent film|internet|small town|youtube,English,,1000000.0,2014.0,5.8,903,Comedy
4505,Randall Rubin,99.0,0.0,363.0,,Nicole Randall Johnson,Jimmy and Judy,2.0,police|revenge|sex|suburb|video camera,English,R,1000000.0,2006.0,6.2,138,Crime
4506,Robert Bennett,90.0,15.0,984.0,,Randy Wayne,Frat Party,4.0,erotica|masseuse|sister sister relationship|temptation|threesome,English,R,1000000.0,2009.0,2.8,297,Comedy
4507,Guy Hamilton,94.0,82.0,694.0,,Oliver Reed,The Party's Over,1.0,beatnik|businessman|necrophilia|party|partying,English,,,1965.0,7.3,32,Drama
4508,Mary Pat Kelly,87.0,3.0,767.0,,Aidan Quinn,Proud,2.0,,English,PG,1000000.0,2004.0,5.8,141,Drama
4509,Lori Petty,93.0,923.0,34000.0,,Jennifer Lawrence,The Poker House,3.0,basketball|drug abuse|interracial rape|iowa|tween girl,English,R,,2008.0,6.5,599,Drama
4510,Charlie Levi,90.0,0.0,1000.0,,Joe Mantegna,Childless,5.0,,English,R,1000000.0,2008.0,6.1,3,Drama
4511,Kevin Hamedani,89.0,23.0,199.0,,Russell Hodgkinson,ZMD: Zombies of Mass Destruction,0.0,cult|homosexual|island|survival horror|zombie,English,R,500000.0,2009.0,5.1,0,Comedy
4512,David DeCoteau,83.0,142.0,458.0,,Maureen McCormick,Snow White: A Deadly Summer,1.0,reference to snow white|sleeping bag|stepmother stepdaughter relationship|strangulation|totem pole,English,PG-13,1000000.0,2012.0,2.2,150,Horror
4513,Mikel Rueda,96.0,0.0,90.0,,Álex Angulo,Hidden Away,0.0,best friend|deportation|moroccan|unrequited love|xenophobia,Spanish,Unrated,,2014.0,7.2,68,Drama
4514,Stefan C. Schaefer,90.0,0.0,898.0,,Nicole Beharie,My Last Day Without You,1.0,business trip|german|love|new york|singer songwriter,English,,1000000.0,2011.0,5.7,370,Comedy
4515,Michael Taliferro,138.0,105.0,592.0,,Wesley Jonathan,Steppin: The Movie,6.0,,English,PG-13,1000000.0,2009.0,3.4,41,Comedy
4516,David DeCoteau,84.0,142.0,10000.0,,William McNamara,Doc Holliday's Revenge,3.0,1880s|cowboy|low budget film|shoot out|wild west,English,PG-13,1000000.0,2014.0,3.8,54,Western
4517,Katie Aselton,83.0,224.0,224.0,,Katie Aselton,Black Rock,1.0,bare breasts|female frontal nudity|hunter|island|weekend,English,R,,2012.0,4.7,0,Horror
4518,Robert Heath,96.0,0.0,335.0,,David Oakes,Truth or Die,2.0,cabin in the woods|drinking acid|introvert|lesbian kiss|truth or dare,English,Not Rated,1000000.0,2012.0,5.6,968,Horror
4519,D. Stevens,94.0,6.0,92.0,,Magi Avila,The Pet,0.0,dominance submissiveness|female nudity|human branding|human pet|power exchange,English,,1000000.0,2006.0,3.9,91,Drama
4520,Jeffrey St. Jules,90.0,0.0,57.0,,Boyd Banks,Bang Bang Baby,2.0,,English,,1000000.0,2014.0,5.4,48,Drama
4521,Robert Hall,95.0,53.0,677.0,,Angelina Armani,Fear Clinic,0.0,bare breasts|based on web series|claustrophobia|doctor|phobia,English,R,1000000.0,2015.0,5.2,936,Horror
4522,K. King,93.0,3.0,214.0,,Jason K. Wixom,Zombie Hunter,2.0,desert|drifter|seduction|siege|zombie,English,Not Rated,1000000.0,2013.0,3.5,0,Action
4523,Jonathan Meyers,111.0,0.0,657.0,,Justin Baldoni,A Fine Step,0.0,,,PG,1000000.0,2014.0,5.3,212,Drama
4524,Ralph Nelson,103.0,17.0,754.0,,Cliff Robertson,Charly,0.0,disability|experiment|genius|intelligence|mouse,English,PG,,1968.0,7.1,785,Drama
4525,Blair Erickson,87.0,0.0,696.0,,Monique Candelaria,Banshee Chapter,1.0,experiment|lsd|missing friend|mk ultra|radio broadcast,English,R,950000.0,2013.0,5.5,2000,Horror
4526,,30.0,,775.0,,Eric Lloyd,Jesse,8.0,1990s|brother sister relationship|female protagonist|single mother|sitcom,English,,,,5.9,57,Comedy
4527,Allison Burnett,100.0,12.0,529.0,,Kimberly Williams-Paisley,Ask Me Anything,1.0,bare breasts|female protagonist,English,Not Rated,950000.0,2014.0,6.0,884,Drama
4528,Richard Schenkman,90.0,29.0,1000.0,,Vanessa Williams,And Then Came Love,1.0,facebook|imdb|mediaatlarge.com|mediaatlargellc|sperm donor,English,,989000.0,2007.0,4.8,42,Comedy
4529,Sanjay Rawal,83.0,0.0,56.0,,Alma Martinez,Food Chains,0.0,two word title,English,,913000.0,2014.0,7.1,489,Documentary
4530,Elia Kazan,108.0,603.0,10000.0,9600000.0,Marlon Brando,On the Waterfront,2.0,death|dock|longshoreman|murder|union,English,Not Rated,910000.0,1954.0,8.2,0,Crime
4531,Kat Coiro,100.0,28.0,945.0,20186.0,Justin Kirk,L!fe Happens,8.0,friendship|los angeles california|one night stand|roommate|single mother,English,R,930000.0,2011.0,5.7,995,Comedy
4532,Cristian Mungiu,113.0,163.0,131.0,1185783.0,Anamaria Marinca,"4 Months, 3 Weeks and 2 Days",0.0,female rear nudity|friend|hotel|rainy night|towel,Romanian,Not Rated,590000.0,2007.0,7.9,14000,Drama
4533,Brian Dorton,97.0,171.0,1000.0,,Javier Botet,The Horror Network Vol. 1,0.0,anthology,English,,3000000.0,2015.0,7.3,52,Horror
4534,David Slade,104.0,171.0,109.0,1007962.0,Odessa Rae,Hard Candy,0.0,chatting|missing person poster|online dating|photographer|sexual predator,English,R,950000.0,2005.0,7.1,12000,Crime
4535,Jamie Babbit,91.0,91.0,982.0,381186.0,Katy Mixon,The Quiet,0.0,deaf|death|dysfunctional family|godparent|secret,English,R,900000.0,2005.0,6.4,698,Drama
4536,Maryam Keshavarz,107.0,32.0,144.0,439958.0,Sarah Kazemy,Circumstance,1.0,closeted lesbian|iranian|islamophobia|propaganda|teenager,Persian,R,,2011.0,5.9,0,Drama
4537,Ryan Coogler,85.0,0.0,282.0,16097842.0,Ahna O'Reilly,Fruitvale Station,0.0,22 year old|b.a.r.t.|bay area|birthday|police,English,R,900000.0,2013.0,7.5,17000,Biography
4538,Ramaa Mosley,101.0,6.0,975.0,6643.0,Jack McBrayer,The Brass Teapot,2.0,mini dress|mini skirt|money|voyeur|voyeurism,English,R,900000.0,2012.0,6.4,0,Comedy
4539,James Algar,70.0,11.0,16.0,102797150.0,Sam Edwards,Bambi,0.0,animal|bambi|deer|forest|hunter,English,Approved,,1942.0,7.4,0,Animation
4540,Charles Herman-Wurmfeld,88.0,0.0,465.0,442638.0,John Enos III,The Hammer,1.0,birthday|boxing|coach|gym|olympics,English,R,850000.0,2007.0,7.3,337,Comedy
4541,C. Jay Cox,107.0,6.0,23000.0,819939.0,Joseph Gordon-Levitt,Latter Days,2.0,christian|male frontal nudity|mormon|mormon missionary|nudity,English,R,850000.0,2003.0,7.2,0,Comedy
4542,Mariette Monpierre,78.0,0.0,0.0,,Stana Roumillac,Elza,1.0,foreign|french,French,,900000.0,2011.0,6.7,24,Drama
4543,Tommy Oliver,90.0,66.0,904.0,,Bokeem Woodbine,1982,4.0,number in title|semi autobiographical,English,R,1000000.0,2013.0,7.1,181,Drama
4544,Jamie Travis,88.0,15.0,938.0,1243961.0,James Wolk,"For a Good Time, Call...",0.0,friend|friendship|gay|phone sex|sex,English,R,850000.0,2012.0,6.0,0,Comedy
4545,Lee Toland Krieger,92.0,43.0,904.0,3094687.0,Ari Graynor,Celeste & Jesse Forever,2.0,best friends|friendship|masturbation|reference to matthias steiner|single,English,R,,2012.0,6.7,0,Comedy
4546,Rich Christiano,95.0,14.0,284.0,15278.0,Gavin MacLeod,Time Changer,1.0,bible|christian propaganda|christianity|time machine|zealot,English,PG,825000.0,2002.0,5.6,409,Drama
4547,Paul Andrew Williams,85.0,46.0,418.0,,Lorraine Stanley,London to Brighton,0.0,bathroom|chase|girl|pimp|toilet,English,R,500000.0,2006.0,7.0,933,Crime
4548,Nick Love,86.0,63.0,489.0,,Eddie Griffin,American Hero,2.0,father son relationship|female nudity|mother daughter relationship|reconciliation|superhero,English,,990000.0,2015.0,4.9,549,Action
4549,Natalie Bible',90.0,8.0,1000.0,,Tommy O'Reilly,Windsor Drive,1.0,,English,,100000.0,2015.0,3.2,312,Mystery
4550,Asghar Farhadi,123.0,0.0,786.0,7098492.0,Shahab Hosseini,A Separation,2.0,alzheimer's disease|caregiver|divorce|iran|iranian,Persian,PG-13,500000.0,2011.0,8.4,48000,Drama
4551,Justin Molotnikov,93.0,5.0,49.0,,Jo Hartley,Crying with Laughter,1.0,cocaine|edinburgh scotland|stand up comedian,English,,,2009.0,6.9,33,Thriller
4552,Todd Solondz,88.0,377.0,529.0,4771000.0,Heather Matarazzo,Welcome to the Dollhouse,1.0,bully|first crush|school|social outcast|taunting,English,R,800000.0,1995.0,7.5,0,Comedy
4553,Victor Nunez,114.0,9.0,159.0,1001437.0,Allison Dean,Ruby in Paradise,1.0,desire|florida|identity|resort town|sales,English,R,800000.0,1993.0,7.2,81,Drama
4554,Peter Sollett,88.0,6.0,302.0,2073984.0,Victor Rasuk,Raising Victor Vargas,1.0,based on short film|manhattan new york city|urination|vomiting|watching television,English,R,800000.0,2002.0,7.2,219,Drama
4555,Georg Wilhelm Pabst,110.0,21.0,426.0,9950.0,Louise Brooks,Pandora's Box,1.0,escape|femme fatale|german expressionism|lust|violence,German,Not Rated,,1929.0,8.0,926,Crime
4556,Daniel Davila,95.0,0.0,940.0,,Martin Landau,Harrison Montgomery,2.0,abusive relationship|character name in title|magic|san francisco california|tenderloin san francisco,English,,850000.0,2008.0,7.4,18,Drama
4557,Jorge Gaggero,83.0,0.0,24.0,,Norma Aleandro,Live-In Maid,0.0,buenos aires argentina|economics|housekeeper|maid|servant,Spanish,Unrated,800000.0,2004.0,7.2,83,Drama
4558,Rod Lurie,104.0,37.0,574.0,144583.0,Kevin Pollak,Deterrence,0.0,colorado|diner|iraq|nuclear missile|president,English,R,800000.0,1999.0,6.5,130,Drama
4559,Michael Burke,94.0,3.0,262.0,,Zachary Knighton,The Mudge Boy,1.0,death|farm|fur coat|grief|misfit,English,R,800000.0,2003.0,7.2,396,Crime
4560,Catherine Jelski,87.0,0.0,1000.0,58163.0,Leslie Bibb,The Young Unknowns,0.0,based on play|independent film,English,R,,2000.0,4.2,4,Drama
4561,Shane Dawson,93.0,247.0,247.0,35688.0,Shane Dawson,Not Cool,4.0,,English,Not Rated,600000.0,2014.0,5.1,0,Comedy
4562,Tommy Wirkola,91.0,75.0,35.0,41709.0,Bjørn Sundquist,Dead Snow,0.0,medical student|nazi|snow|snowmobile|zombie,Norwegian,Not Rated,800000.0,2009.0,6.4,23000,Comedy
4563,Ryan Little,90.0,38.0,214.0,1310270.0,Corbin Allred,Saints and Soldiers,0.0,ardennes forest|battle of the bulge|behind enemy lines|winter|world war two in belgium,English,PG-13,780000.0,2003.0,6.8,1000,Action
4564,Clark Baker,14.0,0.0,134.0,,Taylor Pigeon,Vessel,1.0,alien|flight attendant|monster|pilot|tentacle,English,,,2012.0,6.2,14,Horror
4565,George Lucas,112.0,0.0,11000.0,115000000.0,Harrison Ford,American Graffiti,1.0,california|car|drag racing|high school|rock 'n' roll,English,PG,777000.0,1973.0,7.5,0,Comedy
4566,Robert Greenwald,75.0,21.0,25.0,,Scott Helvenston,Iraq for Sale: The War Profiteers,0.0,american politics|armed forces|political corruption|shady|war profiteer,English,,750000.0,2006.0,7.7,274,Documentary
4567,Matt Maiellaro,86.0,8.0,2000.0,5518918.0,Tina Fey,Aqua Teen Hunger Force Colon Movie Film for Theaters,0.0,based on cult tv series|critically acclaimed|exercise machine|midnight movie|robot,English,R,750000.0,2007.0,6.9,307,Action
4568,Colin Trevorrow,86.0,365.0,934.0,4007792.0,Mary Lynn Rajskub,Safety Not Guaranteed,0.0,classified ad|intern|magazine|time machine|time travel,English,R,750000.0,2012.0,7.0,31000,Comedy
4569,Leslie Small,89.0,15.0,312.0,7705974.0,Isaac C. Singleton Jr.,Kevin Hart: Laugh at My Pain,1.0,stand up comedy,English,R,,2011.0,7.5,614,Comedy
4570,Ben Wheatley,95.0,214.0,513.0,26297.0,MyAnna Buring,Kill List,0.0,female full frontal nudity|hitman|knee breaking|male full frontal nudity|sniper,English,Not Rated,500000.0,2011.0,6.3,0,Crime
4571,Ti West,101.0,243.0,969.0,77501.0,Lena Dunham,The Innkeepers,0.0,bathtub|dead body in a bathtub|dead body in bathtub|hotel|inn,English,R,750000.0,2011.0,5.5,0,Horror
4572,Bernardo Bertolucci,106.0,973.0,319.0,,Jean-Louis Trintignant,The Conformist,1.0,fascist|gun|italy|nudity|sexuality,Italian,R,750000.0,1970.0,8.1,0,Drama
4573,Neil Burger,88.0,168.0,108.0,47329.0,Raymond J. Barry,Interview with the Assassin,0.0,conspiracy theory|kennedy assassination|mock documentary|paranoia,English,R,750000.0,2002.0,6.6,163,Drama
4574,Oliver Blackburn,99.0,4.0,1000.0,18378.0,Julian Morris,Donkey Punch,0.0,male frontal nudity|male nudity|male pubic hair|male rear nudity|spain,English,R,900000.0,2008.0,5.2,0,Crime
4575,Jonathan Levine,90.0,129.0,935.0,,Luke Grimes,All the Boys Love Mandy Lane,1.0,drugs|female nudity|party|voyeur|voyeurism,English,R,750000.0,2006.0,5.6,2000,Horror
4576,Christopher Hutson,95.0,3.0,717.0,,Dichen Lachman,Bled,0.0,artist|blood|drug|tree sap|vampire,English,R,750000.0,2009.0,3.1,128,Horror
4577,Fred Zinnemann,85.0,160.0,998.0,,Gary Cooper,High Noon,0.0,appeasement|frontier justice|justice|one against many|street shootout,English,PG,750000.0,1952.0,8.1,3000,Thriller
4578,Steve James,170.0,23.0,7.0,7830611.0,William Gates,Hoop Dreams,0.0,athlete|basketball|high school|high school student|school,English,PG-13,700000.0,1994.0,8.3,0,Documentary
4579,David LaChapelle,86.0,30.0,262.0,3278611.0,Kevin Scott Richardson,Rize,0.0,clown|clowning|dance|gang|south central los angeles,English,PG-13,,2005.0,7.1,903,Documentary
4580,Joseph Kosinski,,364.0,22000.0,,Peter Dinklage,Destiny,0.0,first person shooter,English,,,2014.0,8.1,1000,Action
4581,Michael Cuesta,97.0,52.0,80.0,1141829.0,Adam LeFevre,L.I.E.,1.0,ephebophile|pederasty|pedophilia|playing hooky|shaving,English,NC-17,700000.0,2001.0,7.2,420,Crime
4582,Caryn Waechter,104.0,0.0,601.0,,Laura Fraser,The Sisterhood of Night,,accused of witchcraft|based on short story,English,PG-13,1000000.0,2014.0,6.3,523,Drama
4583,Emily Dell,88.0,0.0,618.0,,Aimee Garcia,B-Girl,0.0,brooklyn new york city|los angeles california|teacher|trauma|violence,English,PG-13,,2009.0,4.0,303,Drama
4584,Ryan Fleck,106.0,31.0,33000.0,2694973.0,Ryan Gosling,Half Nelson,2.0,bathroom|classroom|dialectics|drugs|student,English,R,700000.0,2006.0,7.2,0,Drama
4585,Jennifer Wynne Farmer,107.0,0.0,752.0,10508.0,Irene Bedard,Naturally Native,4.0,cosmetics|female protagonist|native american|native american protagonist|sister sister relationship,English,PG-13,700000.0,1998.0,6.5,102,Drama
4586,Christopher Scott Cherot,84.0,21.0,465.0,2301777.0,Hill Harper,Hav Plenty,2.0,friend|new year's eve|screwball|self discovery|social differences,English,R,650000.0,1997.0,6.5,161,Comedy
4587,H.M. Coakley,91.0,0.0,696.0,,Mehcad Brooks,Adulterers,3.0,cheating husband|female nudity|male nudity|male rear nudity|revenge,English,,750000.0,2015.0,4.9,158,Crime
4588,Randy Moore,90.0,13.0,977.0,169719.0,Trey Loney,Escape from Tomorrow,0.0,diarrhea|female nudity|middle aged man|sex scene|sexy nurse,English,Not Rated,,2013.0,5.2,0,Fantasy
4589,Chris Atkins,103.0,2.0,628.0,,Richard Curtis,Starsuckers,0.0,celebrity|consumerism|fashion|media manipulation,English,,400000.0,2009.0,7.4,203,Documentary
4590,Bill Benenson,71.0,0.0,1000.0,,Alfre Woodard,The Hadza: Last of the First,1.0,east africa|hunter gatherer|indigenous|rift valley|swahili,English,,650000.0,2014.0,7.4,5,Documentary
4591,Ryan Smith,90.0,4.0,523.0,,Sandra Ellis Lafferty,After,0.0,coma|crash,English,PG-13,650000.0,2012.0,5.4,1000,Fantasy
4592,Travis Romero,67.0,4.0,260000.0,,Matthew Ziff,Treachery,5.0,panties|white panties,English,,625000.0,2013.0,3.9,0,Drama
4593,Anna Mastro,94.0,7.0,956.0,,Leven Rambin,Walter,2.0,based on short film|based on short story,English,,700000.0,2015.0,5.3,0,Comedy
4594,Mark Sandrich,81.0,10.0,610.0,3000000.0,Ginger Rogers,Top Hat,2.0,dance|dancer|dancing|horse|tap dancing,English,Approved,609000.0,1935.0,7.8,1000,Comedy
4595,Daniel Myrick,81.0,19.0,170.0,140530114.0,Heather Donahue,The Blair Witch Project,0.0,found footage|looking at the camera|lost in the woods|maryland|screaming in horror,English,R,60000.0,1999.0,6.4,0,Horror
4596,Michael Wadleigh,215.0,14.0,262.0,13300000.0,Joe Cocker,Woodstock,0.0,drugs|hippie|music festival|the who|woodstock,English,R,600000.0,1970.0,8.1,0,Documentary
4597,John Landis,83.0,644.0,119.0,,David Zucker,The Kentucky Fried Movie,0.0,fake commercial|fake newscast|fake trailer|parody|spoof,English,R,650000.0,1977.0,6.5,0,Comedy
4598,Jon Gunn,106.0,16.0,602.0,171988.0,Stacy Keach,Mercy Streets,1.0,church|cigarette smoking|deacon|twin brother|twins,English,PG-13,600000.0,2000.0,5.6,12,Action
4599,Gene Teigland,103.0,0.0,23.0,23616.0,Kendyl Joi,Arnolds Park,4.0,,English,PG-13,600000.0,2007.0,5.6,11,Mystery
4600,Scott Ziehl,90.0,4.0,919.0,13493.0,William Smith,Broken Vessels,0.0,independent film|katana sword|los angeles storm drain,English,R,600000.0,1998.0,6.6,51,Drama
4601,Richard Montoya,88.0,12.0,601.0,79043.0,Nicholas Gonzalez,Water & Power,0.0,,English,Not Rated,,2013.0,6.3,358,Crime
4602,Johanna Schwartz,105.0,0.0,0.0,,Aliou Touré,They Will Have to Kill Us First,3.0,,French,,400000.0,2015.0,7.7,34,Documentary
4603,William Gazecki,115.0,3.0,0.0,,Karen Alexander,Crop Circles: Quest for Truth,0.0,crop circle|intelligence|paranormal|phenomenon|universe,English,,750000.0,2002.0,7.0,32,Documentary
4604,Lance McDaniel,90.0,0.0,595.0,,Russell Wong,Light from the Darkroom,0.0,china|faith|panama|photography|suspense,English,PG-13,600000.0,2014.0,8.0,9,Action
4605,Thomas Lilti,102.0,12.0,541.0,,François Cluzet,Irreplaceable,2.0,doctor|hospital|mayor|no opening credits|title at the end,French,,,2016.0,7.2,36,Comedy
4606,Michael Walker,98.0,5.0,587.0,,Paula Garcés,The Maid's Room,0.0,,English,,600000.0,2013.0,4.5,128,Thriller
4607,Richard Lester,87.0,44.0,785.0,515005.0,Paul McCartney,A Hard Day's Night,1.0,boy|concert|drummer|manager|television,English,Approved,560000.0,1964.0,7.7,0,Comedy
4608,U. Roberto Romano,80.0,6.0,,2245.0,,The Harvest/La Cosecha,0.0,child labor|education|hispanic|labor|migration,English,,560000.0,2011.0,7.2,88,Documentary
4609,Amy Holden Jones,88.0,11.0,2000.0,,Jamie Lee Curtis,Love Letters,1.0,1980s|affair|female protagonist|radio|woman wearing only a man's shirt,English,R,550000.0,1983.0,6.1,7,Drama
4610,Blaz Zavrsnik,83.0,0.0,0.0,,Dario Nozic Serini,Julija in alfa Romeo,6.0,,Slovenian,,500000.0,2015.0,6.4,18,Comedy
4611,Alex Kendrick,122.0,589.0,848.0,33451479.0,Kirk Cameron,Fireproof,0.0,christian film|dare|firefighter|internet pornography|marriage,English,PG,500000.0,2008.0,6.5,0,Drama
4612,Pan Nalin,115.0,95.0,0.0,,Bhole Baba,Faith Connections,1.0,faith|ganja|kumbh mela|little boy|orphan,Hindi,,550000.0,2013.0,7.0,126,Biography
4613,Joe Camp,86.0,24.0,407.0,39552600.0,Frances Bavier,Benji,0.0,animal abuse|cat|dog|dog movie|tween girl,English,G,500000.0,1974.0,6.1,816,Adventure
4614,Chris Kentis,79.0,9.0,48.0,30500882.0,Blanchard Ryan,Open Water,1.0,bare chested male|female full frontal nudity|hairy chest|male full frontal nudity|nude with glasses,English,R,500000.0,2003.0,5.7,0,Adventure
4615,Matt Walsh,87.0,490.0,833.0,,Joe Lo Truglio,High Road,6.0,,English,R,,2011.0,5.4,244,Comedy
4616,John 'Bud' Cardos,97.0,8.0,423.0,17000000.0,Woody Strode,Kingdom of the Spiders,0.0,death|farm|hotel|spider|tarantula,English,PG,500000.0,1977.0,5.9,0,Horror
4617,Marilyn Agrelo,105.0,2.0,0.0,8044906.0,Heather Berman,Mad Hot Ballroom,2.0,ballroom dancing|new york city|poise|self confidence|teacher,English,PG,,2005.0,7.5,588,Documentary
4618,Tom McCarthy,89.0,310.0,22000.0,5739376.0,Peter Dinklage,The Station Agent,0.0,abandoned|depot|dwarf|newfoundland new jersey|train,English,R,500000.0,2003.0,7.7,0,Comedy
4619,Brian Baugh,120.0,3.0,984.0,3773863.0,Randy Wayne,To Save a Life,1.0,basketball|beer pong|childhood friend|christian|suicide,English,PG-13,1000000.0,2009.0,7.1,0,Drama
4620,Patrick Creadon,94.0,3.0,196.0,3117666.0,Ken Burns,Wordplay,0.0,comedian|crossword puzzle|editor|new york times|puzzle,English,PG,,2006.0,7.4,694,Documentary
4621,Barry W. Blaustein,108.0,6.0,54.0,2047570.0,Terry Funk,Beyond the Mat,3.0,championship|drugs|three word title|wrestler|wrestling,English,R,500000.0,1999.0,7.6,491,Biography
